automaton,device,traverser,evaluator,layout,reference_impl,x_size,y_size,steps,rounds,warmup_rounds,x_tile_size,y_tile_size,cuda_block_size_x,cuda_block_size_y,seed,word_size,temporal_steps,temporal_tile_size_y,average_time_ms,average_time_per_cell_ps,std_time_ms,rounds_had_same_checksums,checksum
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,128,5,1,0,0,32,2,42,64,16,32,13.460339,0.393282,0.003922,true,1337377-1328430-1337902-1335381-1342664-1339469-1318482-1326565-1325137-1327205-1353329-1325057-1321471-1312479-1327638-1333798
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,119,5,1,0,0,32,2,42,64,17,32,14.534349,0.458142,0.003090,true,1325233-1323662-1330961-1348496-1340860-1354073-1326286-1345681-1358112-1331423-1344092-1346041-1349884-1345434-1346350-1354926
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,126,5,1,0,0,32,2,42,64,18,32,15.375558,0.457733,0.002685,true,1311621-1314056-1322096-1332318-1328628-1344696-1308139-1335536-1347260-1322146-1336524-1336384-1339372-1335914-1338349-1354768
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,120,5,1,0,0,32,2,42,64,20,32,14.629133,0.457287,0.002749,true,1323050-1323929-1329341-1346502-1340571-1353034-1324000-1343564-1357573-1328649-1343483-1343629-1347489-1343768-1345550-1354062
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,110,5,1,0,0,32,2,42,64,22,32,13.395898,0.456805,0.002305,true,1344416-1345301-1348741-1366529-1356186-1362293-1343510-1354955-1367278-1350458-1352057-1360482-1365174-1357615-1362806-1359533
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,120,5,1,0,0,32,2,42,64,24,32,14.597632,0.456302,0.002727,true,1323050-1323929-1329341-1346502-1340571-1353034-1324000-1343564-1357573-1328649-1343483-1343629-1347489-1343768-1345550-1354062
brian,CUDA,,,,baseline,16384,16384,128,5,1,0,0,32,4,42,0,0,0,302.003369,8.789455,0.114267,true,1370182-1335317-1332633-1347082-1348520-1322570-1344908-1333174-1321475-1342236-1347135-1335328-1331246-1335809-1337049-1330515
brian,CUDA,simple,standard,standard,,16384,16384,128,5,1,0,0,32,4,42,0,0,0,314.887524,9.164433,0.037185,true,1370182-1335317-1332633-1347082-1348520-1322570-1344908-1333174-1321475-1342236-1347135-1335328-1331246-1335809-1337049-1330515
brian,CUDA,simple,bit_array,bit_array,,16384,16384,128,5,1,0,0,32,4,42,32,0,0,307.204529,8.940829,0.053674,true,1370182-1335317-1332633-1347082-1348520-1322570-1344908-1333174-1321475-1342236-1347135-1335328-1331246-1335809-1337049-1330515
brian,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,5,1,0,0,32,4,42,32,0,0,12.792416,0.372308,0.011134,true,1370182-1335317-1332633-1347082-1348520-1322570-1344908-1333174-1321475-1342236-1347135-1335328-1331246-1335809-1337049-1330515
brian,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,5,1,0,0,32,4,42,32,0,0,15.961882,0.464552,0.018000,true,1370182-1335317-1332633-1347082-1348520-1322570-1344908-1333174-1321475-1342236-1347135-1335328-1331246-1335809-1337049-1330515
brian,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,5,1,0,0,32,4,42,32,2,64,12.414541,0.361492,0.015360,true,1348209-1326898-1306555-1345462-1318650-1328386-1334375-1352078-1339908-1324346-1341211-1344577-1327322-1322976-1331697-1338630
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,5,1,0,0,32,4,42,32,2,64,15.402880,0.450481,0.004953,true,1341146-1317740-1302206-1337643-1311729-1324061-1328751-1348357-1334714-1319727-1332917-1339159-1316915-1314373-1327567-1330667
brian,CUDA,temporal,bit_planes,bit_planes,,16320,16414,126,5,1,0,0,32,4,42,32,3,64,11.866675,0.351580,0.007335,true,1346887-1326076-1309081-1343768-1320194-1330441-1336353-1353468-1339990-1327449-1341491-1346111-1325700-1323003-1331745-1338570
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,126,5,1,0,0,32,4,42,32,3,64,14.412397,0.428203,0.004728,true,1343504-1320067-1307609-1339155-1315037-1327199-1332456-1350888-1336608-1325365-1336283-1341871-1319047-1317060-1329187-1332343
brian,CUDA,temporal,bit_planes,bit_planes,,16320,16408,128,5,1,0,0,32,4,42,32,4,64,11.877517,0.346529,0.003607,true,1343452-1323916-1305520-1341733-1316305-1326497-1332441-1350492-1337215-1321649-1336869-1343117-1325342-1320881-1330928-1337175
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,5,1,0,0,32,4,42,32,4,64,14.249939,0.416761,0.007720,true,1341146-1317740-1302206-1337643-1311729-1324061-1328751-1348357-1334714-1319727-1332917-1339159-1316915-1314373-1327567-1330667
brian,CUDA,temporal,bit_planes,bit_planes,,16320,16416,125,5,1,0,0,32,4,42,32,5,64,11.827130,0.353168,0.005988,true,1347994-1328849-1310234-1345021-1321901-1331629-1338259-1357143-1341987-1329306-1344156-1347057-1325643-1324936-1334024-1339671
brian,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,125,5,1,0,0,32,4,42,32,5,64,14.018477,0.421066,0.006804,true,1341134-1320950-1305446-1337517-1312134-1325521-1330209-1351999-1333344-1322198-1334874-1338801-1318071-1313656-1327601-1330418
brian,CUDA,temporal,bit_planes,bit_planes,,16320,16432,126,5,1,0,0,32,4,42,32,6,64,12.227642,0.361877,0.002299,true,1350543-1327467-1312891-1346614-1321492-1331438-1337184-1354165-1341079-1329012-1343878-1346856-1328536-1326595-1334514-1338233
